date,food_sales,beverage_sales,wine_sales,liquor_sales,beer_sales,total_sales,date,dow
2014-05-25,1555.0,112.0,779.0,65.0,7.0,2518.0,2014-05-25,Sun
2014-05-26,1773.0,39.0,988.0,164.0,96.0,3060.0,2014-05-26,Mon
2014-05-27,1198.0,66.0,594.0,199.0,92.0,2149.0,2014-05-27,Tue
2014-05-28,2531.0,132.0,1512.0,195.0,90.0,4460.0,2014-05-28,Wed
2014-05-29,3355.0,125.0,1858.0,191.0,85.0,5614.0,2014-05-29,Thu
2014-05-30,3956.0,149.0,2170.0,334.0,142.0,6751.0,2014-05-30,Fri
2014-05-31,4655.0,223.0,2286.0,521.0,63.0,7748.0,2014-05-31,Sat
2014-06-01,2389.0,119.0,926.0,316.0,36.0,3786.0,2014-06-01,Sun
2014-06-02,2287.0,70.0,1054.0,207.0,65.0,3683.0,2014-06-02,Mon
2014-06-03,2010.0,114.0,1100.0,202.0,63.0,3489.0,2014-06-03,Tue
2014-06-04,2860.0,141.0,1502.0,222.0,35.0,4760.0,2014-06-04,Wed
2014-06-05,2676.0,133.0,1337.0,146.0,124.0,4416.0,2014-06-05,Thu
2014-06-06,4622.0,163.0,2247.0,520.0,156.0,7708.0,2014-06-06,Fri
2014-06-07,5143.0,330.0,2082.0,435.0,161.0,8151.0,2014-06-07,Sat
2014-06-08,1884.0,86.0,599.0,33.0,33.0,2635.0,2014-06-08,Sun
2014-06-09,3359.0,208.0,1648.0,416.0,80.0,5711.0,2014-06-09,Mon
2014-06-10,2467.0,121.0,1447.0,83.0,169.0,4287.0,2014-06-10,Tue
2014-06-11,2072.0,74.0,1497.0,94.0,92.0,3829.0,2014-06-11,Wed
2014-06-12,3107.0,154.0,1899.0,343.0,256.0,5759.0,2014-06-12,Thu
2014-06-13,4159.0,219.0,1913.0,423.0,130.0,6844.0,2014-06-13,Fri
2014-06-14,4804.0,297.0,2308.0,451.0,63.0,7923.0,2014-06-14,Sat
2014-06-15,3465.0,200.0,1119.0,348.0,71.0,5203.0,2014-06-15,Sun
2014-06-16,1771.0,140.0,812.0,127.0,107.0,2957.0,2014-06-16,Mon
2014-06-17,1361.0,101.0,658.0,259.0,58.0,2437.0,2014-06-17,Tue
2014-06-18,2203.0,89.0,2385.0,90.0,91.0,4858.0,2014-06-18,Wed
2014-06-19,2519.0,251.0,1211.0,286.0,80.0,4347.0,2014-06-19,Thu
2014-06-20,4868.0,294.0,1279.0,485.0,78.0,7004.0,2014-06-20,Fri
2014-06-21,4598.0,295.0,1794.0,379.0,76.0,7142.0,2014-06-21,Sat
2014-06-22,2619.0,151.0,761.0,203.0,69.0,3803.0,2014-06-22,Sun
2014-06-23,1307.0,57.0,574.0,63.0,73.0,2074.0,2014-06-23,Mon
2014-06-24,2169.0,107.0,932.0,145.0,145.0,3498.0,2014-06-24,Tue
2014-06-25,1851.0,64.0,1506.0,33.0,86.0,3540.0,2014-06-25,Wed
2014-06-26,2812.0,186.0,1039.0,411.0,151.0,4599.0,2014-06-26,Thu
2014-06-27,4186.0,194.0,2136.0,578.0,190.0,7284.0,2014-06-27,Fri
2014-06-28,2244.0,128.0,431.0,362.0,75.0,3240.0,2014-06-28,Sat
2014-06-29,2018.0,107.0,708.0,192.0,99.0,3124.0,2014-06-29,Sun
2014-06-30,2609.0,59.0,683.0,266.0,184.0,3801.0,2014-06-30,Mon
2014-07-02,3251.0,182.0,1350.0,199.0,159.0,5141.0,2014-07-02,Wed
2014-07-03,3203.0,128.0,1911.0,306.0,141.0,5689.0,2014-07-03,Thu
2014-07-04,3306.0,173.0,1545.0,285.0,132.0,5441.0,2014-07-04,Fri
2014-07-05,3631.0,131.0,1249.0,608.0,112.0,5731.0,2014-07-05,Sat
2014-07-06,2013.0,126.0,914.0,232.0,57.0,3342.0,2014-07-06,Sun
2014-07-07,2121.0,95.0,1050.0,228.0,86.0,3580.0,2014-07-07,Mon
2014-07-08,2745.0,95.0,1383.0,151.0,117.0,4491.0,2014-07-08,Tue
2014-07-09,2565.0,129.0,1200.0,307.0,195.0,4396.0,2014-07-09,Wed
2014-07-10,2864.0,90.0,1670.0,134.0,115.0,4873.0,2014-07-10,Thu
2014-07-11,3604.0,194.0,2169.0,349.0,372.0,6688.0,2014-07-11,Fri
2014-07-12,3012.0,147.0,1399.0,193.0,56.0,4807.0,2014-07-12,Sat
2014-07-13,2542.0,147.0,1054.0,236.0,79.0,4058.0,2014-07-13,Sun
2014-07-14,1979.0,114.0,741.0,156.0,71.0,3061.0,2014-07-14,Mon
2014-07-15,2324.0,78.0,1503.0,207.0,80.0,4192.0,2014-07-15,Tue
2014-07-16,3824.0,186.0,2016.0,386.0,259.0,6671.0,2014-07-16,Wed
2014-07-17,2141.0,54.0,1141.0,212.0,93.0,3641.0,2014-07-17,Thu
2014-07-18,4017.0,191.0,1486.0,368.0,167.0,6229.0,2014-07-18,Fri
2014-07-19,3049.0,170.0,833.0,226.0,169.0,4447.0,2014-07-19,Sat
2014-07-20,1491.0,24.0,731.0,169.0,47.0,2462.0,2014-07-20,Sun
2014-07-21,1327.0,48.0,788.0,65.0,36.0,2264.0,2014-07-21,Mon
2014-07-22,2566.0,93.0,838.0,195.0,165.0,3857.0,2014-07-22,Tue
2014-07-23,2715.0,159.0,1166.0,169.0,91.0,4300.0,2014-07-23,Wed
2014-07-24,2954.0,136.0,1610.0,269.0,60.0,5029.0,2014-07-24,Thu
2014-07-25,3812.0,195.0,1422.0,391.0,136.0,5956.0,2014-07-25,Fri
2014-07-26,3532.0,165.0,1289.0,347.0,54.0,5387.0,2014-07-26,Sat
2014-07-27,2567.0,145.0,1137.0,196.0,83.0,4128.0,2014-07-27,Sun
2014-07-28,1411.0,54.0,566.0,105.0,-0.0,2136.0,2014-07-28,Mon
2014-07-29,1925.0,118.0,681.0,156.0,28.0,2908.0,2014-07-29,Tue
2014-07-30,2257.0,103.0,1141.0,247.0,131.0,3879.0,2014-07-30,Wed
2014-07-31,2920.0,146.0,1459.0,323.0,152.0,5000.0,2014-07-31,Thu
2014-08-01,3684.0,174.0,1290.0,325.0,77.0,5550.0,2014-08-01,Fri
2014-08-02,2907.0,154.0,1331.0,299.0,114.0,4805.0,2014-08-02,Sat
2014-08-03,2424.0,122.0,1079.0,215.0,105.0,3945.0,2014-08-03,Sun
2014-08-05,1788.0,93.0,967.0,126.0,80.0,3054.0,2014-08-05,Tue
2014-08-06,4587.0,188.0,1925.0,374.0,144.0,7218.0,2014-08-06,Wed
2014-08-08,3614.0,153.0,1827.0,527.0,70.0,6191.0,2014-08-08,Fri
2014-08-09,3977.0,152.0,1679.0,413.0,87.0,6308.0,2014-08-09,Sat
2014-08-10,2043.0,102.0,905.0,134.0,93.0,3277.0,2014-08-10,Sun
2014-08-11,2753.0,121.0,1395.0,224.0,34.0,4527.0,2014-08-11,Mon
2014-08-12,3069.0,155.0,1690.0,135.0,70.0,5119.0,2014-08-12,Tue
2014-08-13,2139.0,117.0,1070.0,110.0,43.0,3479.0,2014-08-13,Wed
2014-08-14,2059.0,93.0,721.0,351.0,150.0,3374.0,2014-08-14,Thu
2014-08-15,2908.0,104.0,1256.0,193.0,142.0,4603.0,2014-08-15,Fri
2014-08-16,3541.0,243.0,983.0,740.0,75.0,5582.0,2014-08-16,Sat
2014-08-17,2020.0,112.0,615.0,91.0,55.0,2893.0,2014-08-17,Sun
2014-08-18,1829.0,103.0,700.0,398.0,46.0,3076.0,2014-08-18,Mon
2014-08-19,3822.0,80.0,2766.0,224.0,109.0,7001.0,2014-08-19,Tue
2014-08-20,2126.0,98.0,927.0,116.0,85.0,3352.0,2014-08-20,Wed
2014-08-21,2109.0,75.0,913.0,206.0,101.0,3404.0,2014-08-21,Thu
2014-08-22,3028.0,198.0,1860.0,320.0,134.0,5540.0,2014-08-22,Fri
2014-08-23,3583.0,184.0,1642.0,348.0,159.0,5916.0,2014-08-23,Sat
2014-08-24,4938.0,208.0,1804.0,1128.0,62.0,8140.0,2014-08-24,Sun
2014-08-25,2280.0,126.0,1005.0,100.0,107.0,3618.0,2014-08-25,Mon
2014-08-26,2461.0,83.0,1076.0,233.0,65.0,3918.0,2014-08-26,Tue
2014-08-27,2869.0,188.0,1273.0,103.0,128.0,4561.0,2014-08-27,Wed
2014-08-28,3125.0,127.0,1587.0,131.0,101.0,5071.0,2014-08-28,Thu
2014-08-29,3310.0,137.0,1462.0,127.0,186.0,5222.0,2014-08-29,Fri
2014-08-30,6869.0,45.0,2346.0,453.0,289.0,10002.0,2014-08-30,Sat
2014-08-31,2729.0,81.0,1066.0,292.0,87.0,4255.0,2014-08-31,Sun
2014-09-01,2643.0,132.0,678.0,171.0,78.0,3702.0,2014-09-01,Mon
2014-09-02,1497.0,47.0,888.0,95.0,65.0,2592.0,2014-09-02,Tue
2014-09-03,2154.0,77.0,1428.0,136.0,84.0,3879.0,2014-09-03,Wed
2014-09-04,2258.0,94.0,1300.0,149.0,36.0,3837.0,2014-09-04,Thu
2014-09-05,4237.0,193.0,2160.0,405.0,147.0,7142.0,2014-09-05,Fri
2014-09-06,5195.0,259.0,2821.0,605.0,258.0,9138.0,2014-09-06,Sat
2014-09-07,3256.0,139.0,916.0,546.0,126.0,4983.0,2014-09-07,Sun
2014-09-08,1548.0,45.0,587.0,68.0,41.0,2289.0,2014-09-08,Mon
2014-09-09,1724.0,64.0,955.0,168.0,51.0,2962.0,2014-09-09,Tue
2014-09-10,1596.0,101.0,912.0,61.0,29.0,2699.0,2014-09-10,Wed
2014-09-11,1986.0,101.0,1235.0,248.0,22.0,3592.0,2014-09-11,Thu
2014-09-12,3181.0,147.0,1650.0,93.0,92.0,5163.0,2014-09-12,Fri
2014-09-13,7545.0,120.0,4217.0,552.0,301.0,12735.0,2014-09-13,Sat
2014-09-14,2196.0,157.0,755.0,138.0,35.0,3281.0,2014-09-14,Sun
2014-09-16,2017.0,58.0,1170.0,132.0,102.0,3479.0,2014-09-16,Tue
2014-09-17,2339.0,95.0,963.0,103.0,108.0,3608.0,2014-09-17,Wed
2014-09-18,1914.0,65.0,1054.0,72.0,36.0,3141.0,2014-09-18,Thu
2014-09-19,3084.0,140.0,1639.0,281.0,105.0,5249.0,2014-09-19,Fri
2014-09-20,5153.0,203.0,2236.0,317.0,122.0,8031.0,2014-09-20,Sat
2014-09-21,1901.0,81.0,671.0,121.0,51.0,2825.0,2014-09-21,Sun
2014-09-22,1200.0,76.0,494.0,56.0,65.0,1891.0,2014-09-22,Mon
2014-09-23,2288.0,121.0,1065.0,131.0,58.0,3663.0,2014-09-23,Tue
2014-09-24,1798.0,64.0,694.0,55.0,29.0,2640.0,2014-09-24,Wed
2014-09-25,1613.0,87.0,972.0,23.0,148.0,2843.0,2014-09-25,Thu
2014-09-26,3544.0,121.0,1590.0,100.0,100.0,5455.0,2014-09-26,Fri
2014-09-27,4462.0,196.0,1929.0,551.0,90.0,7228.0,2014-09-27,Sat
2014-09-28,1856.0,67.0,635.0,154.0,101.0,2813.0,2014-09-28,Sun
2014-09-29,1451.0,28.0,796.0,23.0,74.0,2372.0,2014-09-29,Mon
2014-09-30,1373.0,71.0,743.0,46.0,65.0,2298.0,2014-09-30,Tue
2014-10-01,1801.0,92.0,1330.0,101.0,65.0,3389.0,2014-10-01,Wed
2014-10-02,2027.0,120.0,884.0,50.0,96.0,3177.0,2014-10-02,Thu
2014-10-03,2701.0,155.0,1689.0,146.0,65.0,4756.0,2014-10-03,Fri
2014-10-04,2519.0,131.0,1195.0,128.0,95.0,4068.0,2014-10-04,Sat
2014-10-05,1645.0,77.0,816.0,79.0,58.0,2675.0,2014-10-05,Sun
2014-10-06,1302.0,71.0,676.0,110.0,36.0,2195.0,2014-10-06,Mon
2014-10-07,1370.0,98.0,645.0,156.0,58.0,2327.0,2014-10-07,Tue
2014-10-08,1158.0,36.0,1234.0,27.0,15.0,2470.0,2014-10-08,Wed
2014-10-09,1316.0,41.0,805.0,113.0,22.0,2297.0,2014-10-09,Thu
2014-10-10,3049.0,116.0,1125.0,142.0,57.0,4489.0,2014-10-10,Fri
2014-10-11,1986.0,50.0,648.0,109.0,29.0,2822.0,2014-10-11,Sat
2014-10-12,861.0,24.0,425.0,32.0,32.0,1374.0,2014-10-12,Sun
2014-10-14,1110.0,23.0,462.0,129.0,5.0,1729.0,2014-10-14,Tue
2014-10-15,1706.0,86.0,1330.0,117.0,85.0,3324.0,2014-10-15,Wed
2014-10-16,1814.0,75.0,467.0,129.0,63.0,2548.0,2014-10-16,Thu
2014-10-17,3703.0,149.0,1566.0,512.0,141.0,6071.0,2014-10-17,Fri
2014-10-18,3343.0,129.0,1298.0,343.0,120.0,5233.0,2014-10-18,Sat
2014-10-19,1230.0,47.0,543.0,63.0,44.0,1927.0,2014-10-19,Sun
2014-10-20,1005.0,69.0,341.0,92.0,20.0,1527.0,2014-10-20,Mon
2014-10-21,1346.0,57.0,642.0,121.0,20.0,2186.0,2014-10-21,Tue
2014-10-22,1792.0,120.0,1806.0,10.0,39.0,3767.0,2014-10-22,Wed
2014-10-23,1418.0,48.0,634.0,87.0,91.0,2278.0,2014-10-23,Thu
2014-10-24,2977.0,154.0,1546.0,213.0,92.0,4982.0,2014-10-24,Fri
2014-10-25,3512.0,249.0,1942.0,389.0,85.0,6177.0,2014-10-25,Sat
2014-10-27,890.0,23.0,465.0,37.0,51.0,1466.0,2014-10-27,Mon
2014-10-28,1264.0,45.0,873.0,122.0,-0.0,2304.0,2014-10-28,Tue
2014-10-29,2412.0,124.0,2643.0,65.0,52.0,5296.0,2014-10-29,Wed
2014-10-30,1996.0,125.0,995.0,90.0,49.0,3255.0,2014-10-30,Thu
2014-10-31,2103.0,104.0,825.0,131.0,28.0,3191.0,2014-10-31,Fri
2014-11-01,3264.0,185.0,1318.0,294.0,102.0,5163.0,2014-11-01,Sat
2014-11-02,1660.0,109.0,973.0,111.0,29.0,2882.0,2014-11-02,Sun
2014-11-03,1320.0,53.0,622.0,97.0,44.0,2136.0,2014-11-03,Mon
2014-11-04,1044.0,85.0,491.0,11.0,29.0,1660.0,2014-11-04,Tue
2014-11-05,1787.0,89.0,1037.0,44.0,22.0,2979.0,2014-11-05,Wed
2014-11-06,3081.0,135.0,1250.0,46.0,22.0,4534.0,2014-11-06,Thu
2014-11-07,3189.0,126.0,1496.0,210.0,65.0,5086.0,2014-11-07,Fri
2014-11-08,2803.0,173.0,1118.0,108.0,73.0,4275.0,2014-11-08,Sat
2014-11-09,989.0,56.0,275.0,66.0,78.0,1464.0,2014-11-09,Sun
2014-11-10,1007.0,38.0,451.0,25.0,28.0,1549.0,2014-11-10,Mon
2014-11-11,1477.0,57.0,484.0,120.0,50.0,2188.0,2014-11-11,Tue
2014-11-12,1993.0,168.0,1152.0,92.0,21.0,3426.0,2014-11-12,Wed
2014-11-13,1264.0,75.0,828.0,85.0,43.0,2295.0,2014-11-13,Thu
2014-11-14,2750.0,128.0,1526.0,299.0,56.0,4759.0,2014-11-14,Fri
2014-11-15,2811.0,136.0,1217.0,127.0,34.0,4325.0,2014-11-15,Sat
2014-11-16,1261.0,26.0,321.0,13.0,29.0,1650.0,2014-11-16,Sun
2014-11-17,773.0,25.0,443.0,26.0,29.0,1296.0,2014-11-17,Mon
2014-11-18,2107.0,102.0,917.0,26.0,79.0,3231.0,2014-11-18,Tue
2014-11-19,1221.0,59.0,782.0,39.0,22.0,2123.0,2014-11-19,Wed
2014-11-20,1415.0,103.0,666.0,64.0,15.0,2263.0,2014-11-20,Thu
2014-11-21,2268.0,103.0,1369.0,192.0,36.0,3968.0,2014-11-21,Fri
2014-11-22,3281.0,160.0,1383.0,150.0,94.0,5068.0,2014-11-22,Sat
2014-11-23,1012.0,29.0,293.0,13.0,64.0,1411.0,2014-11-23,Sun
2014-11-24,642.0,37.0,282.0,20.0,-0.0,981.0,2014-11-24,Mon
2014-11-25,1851.0,101.0,846.0,80.0,78.0,2956.0,2014-11-25,Tue
2014-11-26,2021.0,97.0,1162.0,83.0,44.0,3407.0,2014-11-26,Wed
2014-11-27,2087.0,110.0,1327.0,109.0,92.0,3725.0,2014-11-27,Thu
2014-11-28,3751.0,180.0,1956.0,358.0,65.0,6310.0,2014-11-28,Fri
2014-11-29,3319.0,196.0,1678.0,303.0,106.0,5602.0,2014-11-29,Sat
2014-11-30,1439.0,100.0,484.0,8.0,42.0,2073.0,2014-11-30,Sun
2014-12-01,1184.0,59.0,436.0,65.0,21.0,1765.0,2014-12-01,Mon
2014-12-02,1418.0,91.0,727.0,161.0,36.0,2433.0,2014-12-02,Tue
2014-12-03,1940.0,64.0,832.0,119.0,7.0,2962.0,2014-12-03,Wed
2014-12-04,1693.0,66.0,974.0,99.0,15.0,2847.0,2014-12-04,Thu
2014-12-05,2440.0,140.0,1483.0,174.0,103.0,4340.0,2014-12-05,Fri
2014-12-06,3931.0,194.0,1672.0,433.0,138.0,6368.0,2014-12-06,Sat
2014-12-07,1829.0,102.0,703.0,197.0,29.0,2860.0,2014-12-07,Sun
2014-12-08,1000.0,69.0,1192.0,641.0,212.0,3114.0,2014-12-08,Mon
2014-12-09,1456.0,92.0,1176.0,-0.0,18.0,2742.0,2014-12-09,Tue
2014-12-10,3105.0,106.0,2407.0,521.0,146.0,6285.0,2014-12-10,Wed
2014-12-11,2058.0,79.0,884.0,250.0,44.0,3315.0,2014-12-11,Thu
2014-12-12,5151.0,185.0,3761.0,518.0,204.0,9819.0,2014-12-12,Fri
2014-12-13,3145.0,212.0,1171.0,137.0,56.0,4721.0,2014-12-13,Sat
2014-12-14,1680.0,115.0,909.0,153.0,48.0,2905.0,2014-12-14,Sun
2014-12-15,894.0,54.0,379.0,77.0,73.0,1477.0,2014-12-15,Mon
2014-12-16,2046.0,188.0,878.0,172.0,36.0,3320.0,2014-12-16,Tue
2014-12-17,2417.0,108.0,1655.0,376.0,40.0,4596.0,2014-12-17,Wed
2014-12-18,2245.0,124.0,1236.0,13.0,28.0,3646.0,2014-12-18,Thu
2014-12-19,5369.0,240.0,2579.0,630.0,177.0,8995.0,2014-12-19,Fri
2014-12-21,2185.0,121.0,974.0,64.0,80.0,3424.0,2014-12-21,Sun
2014-12-26,2133.0,87.0,727.0,167.0,57.0,3171.0,2014-12-26,Fri
2014-12-27,2831.0,102.0,1159.0,260.0,43.0,4395.0,2014-12-27,Sat
2014-12-28,1164.0,94.0,578.0,7.0,-0.0,1843.0,2014-12-28,Sun
2014-12-29,1136.0,59.0,503.0,48.0,57.0,1803.0,2014-12-29,Mon
2014-12-30,2182.0,106.0,1190.0,139.0,34.0,3651.0,2014-12-30,Tue
2014-12-31,5288.0,211.0,1606.0,345.0,51.0,7501.0,2014-12-31,Wed
2015-01-02,2979.0,184.0,1430.0,318.0,50.0,4961.0,2015-01-02,Fri
2015-01-03,1402.0,61.0,700.0,26.0,36.0,2225.0,2015-01-03,Sat
2015-01-04,1160.0,51.0,675.0,105.0,15.0,2006.0,2015-01-04,Sun
2015-01-06,1085.0,28.0,442.0,-0.0,22.0,1577.0,2015-01-06,Tue
2015-01-07,747.0,29.0,1006.0,9.0,-0.0,1791.0,2015-01-07,Wed
2015-01-08,1219.0,28.0,639.0,78.0,7.0,1971.0,2015-01-08,Thu
2015-01-09,2518.0,92.0,1265.0,234.0,44.0,4153.0,2015-01-09,Fri
2015-01-10,3837.0,261.0,1507.0,396.0,138.0,6139.0,2015-01-10,Sat
2015-01-12,890.0,49.0,62.0,62.0,65.0,1128.0,2015-01-12,Mon
2015-01-13,1015.0,44.0,419.0,62.0,58.0,1598.0,2015-01-13,Tue
2015-01-14,1425.0,113.0,1383.0,119.0,174.0,3214.0,2015-01-14,Wed
2015-01-15,1406.0,56.0,802.0,39.0,50.0,2353.0,2015-01-15,Thu
2015-01-16,2720.0,157.0,1609.0,207.0,83.0,4776.0,2015-01-16,Fri
2015-01-17,3249.0,122.0,1525.0,361.0,131.0,5388.0,2015-01-17,Sat
2015-01-18,1391.0,70.0,578.0,58.0,42.0,2139.0,2015-01-18,Sun
2015-01-19,361.0,12.0,114.0,-0.0,7.0,494.0,2015-01-19,Mon
2015-01-20,749.0,49.0,380.0,59.0,22.0,1259.0,2015-01-20,Tue
2015-01-21,1619.0,97.0,2015.0,54.0,57.0,3842.0,2015-01-21,Wed
2015-01-22,1144.0,54.0,596.0,68.0,15.0,1877.0,2015-01-22,Thu
2015-01-23,1788.0,75.0,695.0,205.0,107.0,2870.0,2015-01-23,Fri
2015-01-24,4078.0,160.0,1542.0,299.0,115.0,6194.0,2015-01-24,Sat
2015-01-25,1100.0,52.0,290.0,63.0,31.0,1536.0,2015-01-25,Sun
2015-01-26,807.0,21.0,343.0,24.0,58.0,1253.0,2015-01-26,Mon
2015-01-27,1089.0,59.0,554.0,14.0,73.0,1789.0,2015-01-27,Tue
2015-01-28,1164.0,48.0,2099.0,26.0,12.0,3349.0,2015-01-28,Wed
2015-01-29,1647.0,88.0,1087.0,58.0,62.0,2942.0,2015-01-29,Thu
2015-01-30,3204.0,200.0,2019.0,242.0,65.0,5730.0,2015-01-30,Fri
2015-01-31,2722.0,183.0,1158.0,238.0,43.0,4344.0,2015-01-31,Sat
2015-02-01,662.0,38.0,323.0,59.0,-0.0,1082.0,2015-02-01,Sun
2015-02-02,340.0,20.0,313.0,-0.0,-0.0,673.0,2015-02-02,Mon
2015-02-03,820.0,52.0,271.0,38.0,13.0,1194.0,2015-02-03,Tue
2015-02-04,1511.0,74.0,1609.0,-0.0,80.0,3274.0,2015-02-04,Wed
2015-02-05,1460.0,55.0,634.0,143.0,15.0,2307.0,2015-02-05,Thu
2015-02-06,2396.0,86.0,1222.0,162.0,64.0,3930.0,2015-02-06,Fri
2015-02-07,2560.0,146.0,1079.0,202.0,15.0,4002.0,2015-02-07,Sat
2015-02-08,1354.0,55.0,556.0,47.0,33.0,2045.0,2015-02-08,Sun
2015-02-09,485.0,14.0,206.0,26.0,-0.0,731.0,2015-02-09,Mon
2015-02-10,590.0,10.0,271.0,13.0,15.0,899.0,2015-02-10,Tue
2015-02-11,1438.0,43.0,1610.0,54.0,7.0,3152.0,2015-02-11,Wed
2015-02-12,537.0,58.0,220.0,13.0,-0.0,828.0,2015-02-12,Thu
2015-02-13,2832.0,153.0,1423.0,236.0,127.0,4771.0,2015-02-13,Fri
2015-02-14,6934.0,141.0,963.0,1164.0,56.0,9258.0,2015-02-14,Sat
2015-02-15,2122.0,149.0,787.0,28.0,42.0,3128.0,2015-02-15,Sun
2015-02-17,1104.0,63.0,513.0,71.0,50.0,1801.0,2015-02-17,Tue
2015-02-18,747.0,27.0,645.0,10.0,15.0,1444.0,2015-02-18,Wed
2015-02-19,1431.0,48.0,549.0,98.0,51.0,2177.0,2015-02-19,Thu
2015-02-20,2365.0,74.0,1104.0,97.0,22.0,3662.0,2015-02-20,Fri
2015-02-21,6062.0,181.0,5793.0,1236.0,88.0,13360.0,2015-02-21,Sat
2015-02-22,652.0,37.0,270.0,42.0,21.0,1022.0,2015-02-22,Sun
2015-02-23,417.0,32.0,332.0,13.0,7.0,801.0,2015-02-23,Mon
2015-02-24,892.0,34.0,742.0,26.0,-0.0,1694.0,2015-02-24,Tue
2015-02-25,1381.0,55.0,1741.0,29.0,63.0,3269.0,2015-02-25,Wed
2015-02-26,1134.0,55.0,665.0,85.0,38.0,1977.0,2015-02-26,Thu
2015-02-27,2538.0,64.0,1661.0,295.0,87.0,4645.0,2015-02-27,Fri
2015-02-28,2365.0,139.0,966.0,78.0,49.0,3597.0,2015-02-28,Sat
2015-03-01,1100.0,54.0,520.0,104.0,73.0,1851.0,2015-03-01,Sun
2015-03-02,780.0,60.0,394.0,101.0,7.0,1342.0,2015-03-02,Mon
2015-03-03,921.0,36.0,568.0,13.0,21.0,1559.0,2015-03-03,Tue
2015-03-04,1098.0,36.0,1599.0,-0.0,60.0,2793.0,2015-03-04,Wed
2015-03-05,1287.0,102.0,630.0,26.0,22.0,2067.0,2015-03-05,Thu
2015-03-06,1421.0,100.0,563.0,93.0,15.0,2192.0,2015-03-06,Fri
2015-03-07,2350.0,104.0,1284.0,224.0,102.0,4064.0,2015-03-07,Sat
2015-03-08,955.0,30.0,418.0,64.0,15.0,1482.0,2015-03-08,Sun
2015-03-09,135.0,-0.0,12.0,-0.0,7.0,154.0,2015-03-09,Mon
2015-03-10,985.0,25.0,659.0,46.0,26.0,1741.0,2015-03-10,Tue
2015-03-11,953.0,65.0,1060.0,23.0,41.0,2142.0,2015-03-11,Wed
2015-03-12,1963.0,56.0,1373.0,36.0,7.0,3435.0,2015-03-12,Thu
2015-03-13,1779.0,89.0,684.0,153.0,22.0,2727.0,2015-03-13,Fri
2015-03-14,3152.0,167.0,1853.0,302.0,108.0,5582.0,2015-03-14,Sat
2015-03-15,1766.0,71.0,1053.0,34.0,36.0,2960.0,2015-03-15,Sun
2015-03-16,1062.0,46.0,431.0,78.0,-0.0,1617.0,2015-03-16,Mon
2015-03-17,1214.0,42.0,477.0,65.0,105.0,1903.0,2015-03-17,Tue
2015-03-18,2059.0,88.0,2313.0,52.0,77.0,4589.0,2015-03-18,Wed
2015-03-20,3102.0,131.0,1428.0,270.0,121.0,5052.0,2015-03-20,Fri
2015-03-21,2952.0,145.0,1103.0,196.0,101.0,4497.0,2015-03-21,Sat
2015-03-22,1137.0,57.0,319.0,46.0,15.0,1574.0,2015-03-22,Sun
2015-03-23,779.0,43.0,594.0,116.0,-0.0,1532.0,2015-03-23,Mon
2015-03-24,1395.0,83.0,845.0,57.0,15.0,2395.0,2015-03-24,Tue
2015-03-25,1691.0,78.0,2205.0,92.0,-0.0,4066.0,2015-03-25,Wed
2015-03-26,1876.0,53.0,1021.0,93.0,44.0,3087.0,2015-03-26,Thu
2015-03-27,2575.0,96.0,1005.0,163.0,164.0,4003.0,2015-03-27,Fri
2015-03-28,4088.0,190.0,1917.0,183.0,173.0,6551.0,2015-03-28,Sat
2015-03-29,2121.0,79.0,473.0,72.0,14.0,2759.0,2015-03-29,Sun
2015-03-30,1982.0,91.0,1240.0,57.0,43.0,3413.0,2015-03-30,Mon
2015-04-01,940.0,38.0,1140.0,14.0,26.0,2158.0,2015-04-01,Wed
2015-04-02,2770.0,130.0,1197.0,113.0,49.0,4259.0,2015-04-02,Thu
2015-04-03,1257.0,66.0,567.0,109.0,-0.0,1999.0,2015-04-03,Fri
2015-04-04,2139.0,141.0,1065.0,263.0,78.0,3686.0,2015-04-04,Sat
2015-04-05,751.0,45.0,284.0,26.0,-0.0,1106.0,2015-04-05,Sun
