date,food_sales,beverage_sales,wine_sales,liquor_sales,beer_sales,total_sales,date,dow
2015-04-07,1446.0,84.0,807.0,97.0,7.0,2441.0,2015-04-07,Tue
2015-04-08,1307.0,65.0,1621.0,82.0,65.0,3140.0,2015-04-08,Wed
2015-04-09,1165.0,78.0,573.0,-0.0,7.0,1823.0,2015-04-09,Thu
2015-04-10,2351.0,156.0,1287.0,205.0,65.0,4064.0,2015-04-10,Fri
2015-04-11,3361.0,125.0,1746.0,407.0,180.0,5819.0,2015-04-11,Sat
2015-04-12,1501.0,120.0,533.0,90.0,50.0,2294.0,2015-04-12,Sun
2015-04-13,689.0,13.0,288.0,55.0,22.0,1067.0,2015-04-13,Mon
2015-04-14,1134.0,87.0,552.0,33.0,65.0,1871.0,2015-04-14,Tue
2015-04-15,1938.0,125.0,1987.0,61.0,65.0,4176.0,2015-04-15,Wed
2015-04-16,1794.0,110.0,1236.0,128.0,86.0,3354.0,2015-04-16,Thu
2015-04-17,3531.0,178.0,1808.0,304.0,116.0,5937.0,2015-04-17,Fri
2015-04-18,2739.0,122.0,1226.0,272.0,50.0,4409.0,2015-04-18,Sat
2015-04-19,1475.0,53.0,906.0,86.0,22.0,2542.0,2015-04-19,Sun
2015-04-20,1076.0,26.0,394.0,61.0,7.0,1564.0,2015-04-20,Mon
2015-04-21,982.0,42.0,492.0,50.0,21.0,1587.0,2015-04-21,Tue
2015-04-22,2124.0,95.0,2047.0,79.0,93.0,4438.0,2015-04-22,Wed
2015-04-23,2162.0,93.0,1372.0,102.0,84.0,3813.0,2015-04-23,Thu
2015-04-24,3035.0,134.0,1554.0,288.0,104.0,5115.0,2015-04-24,Fri
2015-04-25,2901.0,133.0,1239.0,307.0,76.0,4656.0,2015-04-25,Sat
2015-04-26,1333.0,79.0,549.0,140.0,-0.0,2101.0,2015-04-26,Sun
2015-04-27,930.0,47.0,611.0,21.0,28.0,1637.0,2015-04-27,Mon
2015-04-28,839.0,43.0,491.0,52.0,22.0,1447.0,2015-04-28,Tue
2015-04-29,1772.0,44.0,1581.0,127.0,94.0,3618.0,2015-04-29,Wed
2015-04-30,2494.0,130.0,1329.0,105.0,101.0,4159.0,2015-04-30,Thu
2015-05-01,3690.0,236.0,1622.0,286.0,270.0,6104.0,2015-05-01,Fri
2015-05-02,3606.0,211.0,1499.0,296.0,198.0,5810.0,2015-05-02,Sat
2015-05-03,1761.0,89.0,501.0,72.0,62.0,2485.0,2015-05-03,Sun
2015-05-04,1402.0,34.0,788.0,-0.0,98.0,2322.0,2015-05-04,Mon
2015-05-05,1434.0,47.0,851.0,62.0,52.0,2446.0,2015-05-05,Tue
2015-05-06,1601.0,121.0,1332.0,484.0,58.0,3596.0,2015-05-06,Wed
2015-05-07,1787.0,69.0,1172.0,353.0,98.0,3479.0,2015-05-07,Thu
2015-05-08,3763.0,167.0,1557.0,557.0,194.0,6238.0,2015-05-08,Fri
2015-05-09,5020.0,197.0,2020.0,286.0,200.0,7723.0,2015-05-09,Sat
2015-05-10,7376.0,364.0,1875.0,361.0,83.0,10059.0,2015-05-10,Sun
2015-05-11,1674.0,59.0,604.0,161.0,36.0,2534.0,2015-05-11,Mon
2015-05-12,1799.0,60.0,1084.0,69.0,36.0,3048.0,2015-05-12,Tue
2015-05-13,2059.0,73.0,1406.0,294.0,36.0,3868.0,2015-05-13,Wed
2015-05-14,2137.0,78.0,1295.0,148.0,98.0,3756.0,2015-05-14,Thu
2015-05-15,4002.0,162.0,1636.0,204.0,72.0,6076.0,2015-05-15,Fri
2015-05-16,3947.0,222.0,1703.0,365.0,176.0,6413.0,2015-05-16,Sat
2015-05-17,3262.0,163.0,1251.0,355.0,77.0,5108.0,2015-05-17,Sun
2015-05-18,2010.0,51.0,717.0,155.0,97.0,3030.0,2015-05-18,Mon
2015-05-19,739.0,53.0,586.0,10.0,29.0,1417.0,2015-05-19,Tue
2015-05-20,1454.0,86.0,1190.0,181.0,86.0,2997.0,2015-05-20,Wed
2015-05-21,5271.0,344.0,2895.0,543.0,64.0,9117.0,2015-05-21,Thu
2015-05-22,3349.0,141.0,1995.0,250.0,78.0,5813.0,2015-05-22,Fri
2015-05-23,3479.0,135.0,1382.0,309.0,194.0,5499.0,2015-05-23,Sat
2015-05-24,5702.0,242.0,2160.0,1554.0,213.0,9871.0,2015-05-24,Sun
2015-05-25,797.0,36.0,413.0,13.0,43.0,1302.0,2015-05-25,Mon
2015-05-26,3319.0,184.0,1619.0,194.0,149.0,5465.0,2015-05-26,Tue
2015-05-27,3284.0,153.0,2550.0,304.0,51.0,6342.0,2015-05-27,Wed
2015-05-28,1740.0,80.0,911.0,207.0,100.0,3038.0,2015-05-28,Thu
2015-05-29,4198.0,192.0,2218.0,535.0,158.0,7301.0,2015-05-29,Fri
2015-05-30,5129.0,227.0,2723.0,255.0,81.0,8415.0,2015-05-30,Sat
2015-05-31,2258.0,130.0,553.0,176.0,57.0,3174.0,2015-05-31,Sun
2015-06-01,1685.0,34.0,960.0,82.0,56.0,2817.0,2015-06-01,Mon
2015-06-02,1787.0,86.0,716.0,115.0,64.0,2768.0,2015-06-02,Tue
2015-06-03,2356.0,136.0,2147.0,59.0,86.0,4784.0,2015-06-03,Wed
2015-06-04,1976.0,70.0,912.0,99.0,101.0,3158.0,2015-06-04,Thu
2015-06-05,3223.0,199.0,1924.0,129.0,124.0,5599.0,2015-06-05,Fri
2015-06-06,3780.0,180.0,1713.0,364.0,131.0,6168.0,2015-06-06,Sat
2015-06-07,6107.0,176.0,1111.0,108.0,42.0,7544.0,2015-06-07,Sun
2015-06-08,1563.0,70.0,591.0,164.0,102.0,2490.0,2015-06-08,Mon
2015-06-09,2246.0,60.0,1350.0,97.0,120.0,3873.0,2015-06-09,Tue
2015-06-10,2719.0,280.0,2681.0,106.0,72.0,5858.0,2015-06-10,Wed
2015-06-11,3097.0,174.0,2212.0,208.0,202.0,5893.0,2015-06-11,Thu
2015-06-12,4710.0,189.0,2569.0,308.0,119.0,7895.0,2015-06-12,Fri
2015-06-13,4710.0,217.0,1647.0,355.0,195.0,7124.0,2015-06-13,Sat
2015-06-14,3451.0,220.0,1448.0,246.0,65.0,5430.0,2015-06-14,Sun
2015-06-15,2177.0,46.0,1443.0,73.0,69.0,3808.0,2015-06-15,Mon
2015-06-16,2282.0,150.0,1170.0,172.0,144.0,3918.0,2015-06-16,Tue
2015-06-17,1963.0,56.0,1809.0,39.0,28.0,3895.0,2015-06-17,Wed
2015-06-18,2733.0,116.0,1179.0,124.0,241.0,4393.0,2015-06-18,Thu
2015-06-19,3398.0,155.0,1516.0,373.0,260.0,5702.0,2015-06-19,Fri
2015-06-20,5471.0,306.0,3150.0,266.0,315.0,9508.0,2015-06-20,Sat
2015-06-21,3192.0,149.0,937.0,294.0,159.0,4731.0,2015-06-21,Sun
2015-06-22,1373.0,64.0,516.0,40.0,49.0,2042.0,2015-06-22,Mon
2015-06-23,2472.0,112.0,1290.0,127.0,42.0,4043.0,2015-06-23,Tue
2015-06-24,3022.0,115.0,3046.0,164.0,188.0,6535.0,2015-06-24,Wed
2015-06-25,2350.0,124.0,1173.0,93.0,69.0,3809.0,2015-06-25,Thu
2015-06-26,2401.0,139.0,1043.0,111.0,28.0,3722.0,2015-06-26,Fri
2015-06-27,3530.0,191.0,1913.0,276.0,151.0,6061.0,2015-06-27,Sat
2015-06-28,1152.0,58.0,534.0,87.0,-0.0,1831.0,2015-06-28,Sun
2015-06-29,2353.0,100.0,1531.0,202.0,108.0,4294.0,2015-06-29,Mon
2015-06-30,5880.0,265.0,4375.0,478.0,145.0,11143.0,2015-06-30,Tue
2015-07-02,2537.0,126.0,1063.0,185.0,79.0,3990.0,2015-07-02,Thu
2015-07-03,3800.0,133.0,1683.0,225.0,211.0,6052.0,2015-07-03,Fri
2015-07-04,2602.0,108.0,1103.0,146.0,71.0,4030.0,2015-07-04,Sat
2015-07-05,1393.0,79.0,511.0,97.0,86.0,2166.0,2015-07-05,Sun
2015-07-06,2574.0,119.0,1471.0,319.0,36.0,4519.0,2015-07-06,Mon
2015-07-07,4644.0,169.0,1746.0,161.0,189.0,6909.0,2015-07-07,Tue
2015-07-08,1948.0,96.0,1672.0,176.0,50.0,3942.0,2015-07-08,Wed
2015-07-09,2223.0,97.0,564.0,65.0,72.0,3021.0,2015-07-09,Thu
2015-07-10,5846.0,298.0,3288.0,224.0,142.0,9798.0,2015-07-10,Fri
2015-07-11,2279.0,101.0,905.0,202.0,103.0,3590.0,2015-07-11,Sat
2015-07-12,1429.0,61.0,517.0,122.0,79.0,2208.0,2015-07-12,Sun
2015-07-13,1444.0,59.0,724.0,48.0,22.0,2297.0,2015-07-13,Mon
2015-07-14,2277.0,117.0,631.0,223.0,122.0,3370.0,2015-07-14,Tue
2015-07-15,1816.0,118.0,2003.0,68.0,34.0,4039.0,2015-07-15,Wed
2015-07-16,1561.0,102.0,950.0,117.0,93.0,2823.0,2015-07-16,Thu
2015-07-17,2553.0,118.0,1408.0,297.0,55.0,4431.0,2015-07-17,Fri
2015-07-18,3351.0,80.0,1522.0,447.0,72.0,5472.0,2015-07-18,Sat
2015-07-19,2490.0,104.0,647.0,124.0,116.0,3481.0,2015-07-19,Sun
2015-07-20,2212.0,108.0,985.0,104.0,72.0,3481.0,2015-07-20,Mon
2015-07-21,1121.0,55.0,575.0,39.0,94.0,1884.0,2015-07-21,Tue
2015-07-22,3339.0,166.0,3896.0,276.0,70.0,7747.0,2015-07-22,Wed
2015-07-23,3117.0,95.0,1518.0,66.0,203.0,4999.0,2015-07-23,Thu
2015-07-25,3074.0,154.0,1178.0,371.0,139.0,4916.0,2015-07-25,Sat
2015-07-26,2246.0,92.0,806.0,43.0,125.0,3312.0,2015-07-26,Sun
2015-07-27,5562.0,198.0,2092.0,448.0,348.0,8648.0,2015-07-27,Mon
2015-07-28,1965.0,65.0,1032.0,157.0,121.0,3340.0,2015-07-28,Tue
2015-07-29,2686.0,87.0,2832.0,200.0,150.0,5955.0,2015-07-29,Wed
2015-07-30,2202.0,74.0,1238.0,232.0,62.0,3808.0,2015-07-30,Thu
2015-07-31,2685.0,91.0,894.0,94.0,135.0,3899.0,2015-07-31,Fri
2015-08-01,2845.0,110.0,1244.0,68.0,190.0,4457.0,2015-08-01,Sat
2015-08-02,2301.0,54.0,914.0,76.0,29.0,3374.0,2015-08-02,Sun
2015-08-04,2096.0,113.0,1152.0,152.0,51.0,3564.0,2015-08-04,Tue
2015-08-05,2595.0,93.0,2987.0,13.0,65.0,5753.0,2015-08-05,Wed
2015-08-06,2202.0,72.0,1080.0,105.0,137.0,3596.0,2015-08-06,Thu
2015-08-07,3297.0,153.0,1266.0,335.0,114.0,5165.0,2015-08-07,Fri
2015-08-08,4039.0,157.0,1672.0,194.0,261.0,6323.0,2015-08-08,Sat
2015-08-09,1867.0,100.0,790.0,64.0,78.0,2899.0,2015-08-09,Sun
2015-08-10,1614.0,52.0,818.0,132.0,72.0,2688.0,2015-08-10,Mon
2015-08-11,1970.0,78.0,1202.0,139.0,104.0,3493.0,2015-08-11,Tue
2015-08-12,2491.0,56.0,3088.0,94.0,63.0,5792.0,2015-08-12,Wed
2015-08-13,4210.0,249.0,2616.0,237.0,225.0,7537.0,2015-08-13,Thu
2015-08-14,2860.0,163.0,1433.0,273.0,162.0,4891.0,2015-08-14,Fri
2015-08-15,3574.0,203.0,1594.0,240.0,121.0,5732.0,2015-08-15,Sat
2015-08-16,2108.0,56.0,666.0,174.0,86.0,3090.0,2015-08-16,Sun
2015-08-17,2879.0,168.0,1218.0,278.0,292.0,4835.0,2015-08-17,Mon
2015-08-18,1756.0,74.0,791.0,175.0,143.0,2939.0,2015-08-18,Tue
2015-08-19,3338.0,151.0,4351.0,159.0,180.0,8179.0,2015-08-19,Wed
2015-08-20,2612.0,107.0,1531.0,219.0,49.0,4518.0,2015-08-20,Thu
2015-08-21,3074.0,105.0,1582.0,140.0,79.0,4980.0,2015-08-21,Fri
2015-08-22,3743.0,112.0,1509.0,434.0,94.0,5892.0,2015-08-22,Sat
2015-08-23,2334.0,99.0,602.0,50.0,219.0,3304.0,2015-08-23,Sun
2015-08-24,2516.0,129.0,1557.0,78.0,48.0,4328.0,2015-08-24,Mon
2015-08-25,2430.0,107.0,1185.0,94.0,109.0,3925.0,2015-08-25,Tue
2015-08-26,2857.0,127.0,1278.0,176.0,114.0,4552.0,2015-08-26,Wed
2015-08-27,2436.0,118.0,2206.0,125.0,83.0,4968.0,2015-08-27,Thu
2015-08-28,3066.0,125.0,1348.0,231.0,127.0,4897.0,2015-08-28,Fri
2015-08-29,3488.0,177.0,1352.0,367.0,274.0,5658.0,2015-08-29,Sat
2015-08-30,2570.0,118.0,1104.0,89.0,156.0,4037.0,2015-08-30,Sun
2015-08-31,1818.0,46.0,899.0,123.0,109.0,2995.0,2015-08-31,Mon
2015-09-01,1638.0,61.0,828.0,174.0,150.0,2851.0,2015-09-01,Tue
2015-09-02,2251.0,116.0,2458.0,74.0,97.0,4996.0,2015-09-02,Wed
2015-09-03,2164.0,121.0,1053.0,182.0,36.0,3556.0,2015-09-03,Thu
2015-09-04,2680.0,96.0,1047.0,265.0,102.0,4190.0,2015-09-04,Fri
2015-09-05,3400.0,147.0,1674.0,347.0,177.0,5745.0,2015-09-05,Sat
2015-09-06,2665.0,83.0,1451.0,78.0,173.0,4450.0,2015-09-06,Sun
2015-09-07,2799.0,122.0,1362.0,219.0,110.0,4612.0,2015-09-07,Mon
2015-09-08,1592.0,99.0,615.0,143.0,78.0,2527.0,2015-09-08,Tue
2015-09-09,1855.0,102.0,2074.0,179.0,22.0,4232.0,2015-09-09,Wed
2015-09-10,1738.0,80.0,847.0,232.0,216.0,3113.0,2015-09-10,Thu
2015-09-11,4439.0,238.0,1876.0,493.0,106.0,7152.0,2015-09-11,Fri
2015-09-12,3436.0,113.0,1753.0,252.0,113.0,5667.0,2015-09-12,Sat
2015-09-13,1516.0,47.0,416.0,57.0,58.0,2094.0,2015-09-13,Sun
2015-09-14,898.0,17.0,410.0,99.0,20.0,1444.0,2015-09-14,Mon
2015-09-15,1452.0,44.0,625.0,166.0,41.0,2328.0,2015-09-15,Tue
2015-09-16,3282.0,82.0,4147.0,114.0,152.0,7777.0,2015-09-16,Wed
2015-09-17,1831.0,65.0,1061.0,65.0,29.0,3051.0,2015-09-17,Thu
2015-09-18,3513.0,153.0,1822.0,398.0,95.0,5981.0,2015-09-18,Fri
2015-09-19,3580.0,118.0,1484.0,272.0,143.0,5597.0,2015-09-19,Sat
2015-09-20,2625.0,83.0,1106.0,155.0,70.0,4039.0,2015-09-20,Sun
2015-09-21,1358.0,69.0,666.0,52.0,65.0,2210.0,2015-09-21,Mon
2015-09-22,2501.0,128.0,1379.0,142.0,57.0,4207.0,2015-09-22,Tue
2015-09-23,2455.0,106.0,1970.0,153.0,22.0,4706.0,2015-09-23,Wed
2015-09-24,2001.0,121.0,1486.0,121.0,80.0,3809.0,2015-09-24,Thu
2015-09-25,3118.0,114.0,1455.0,345.0,140.0,5172.0,2015-09-25,Fri
2015-09-26,2998.0,223.0,4194.0,1488.0,1028.0,9931.0,2015-09-26,Sat
2015-09-27,2373.0,92.0,822.0,159.0,114.0,3560.0,2015-09-27,Sun
2015-09-28,1067.0,16.0,367.0,105.0,21.0,1576.0,2015-09-28,Mon
2015-09-30,2128.0,61.0,2477.0,60.0,14.0,4740.0,2015-09-30,Wed
2015-10-01,1488.0,50.0,983.0,146.0,47.0,2714.0,2015-10-01,Thu
2015-10-02,1958.0,72.0,1088.0,85.0,35.0,3238.0,2015-10-02,Fri
2015-10-03,2939.0,135.0,1338.0,456.0,91.0,4959.0,2015-10-03,Sat
2015-10-04,1077.0,42.0,615.0,23.0,35.0,1792.0,2015-10-04,Sun
2015-10-05,1927.0,85.0,1006.0,37.0,50.0,3105.0,2015-10-05,Mon
2015-10-06,1561.0,54.0,819.0,53.0,20.0,2507.0,2015-10-06,Tue
2015-10-07,2298.0,116.0,3388.0,71.0,62.0,5935.0,2015-10-07,Wed
2015-10-08,2056.0,124.0,1328.0,139.0,44.0,3691.0,2015-10-08,Thu
2015-10-09,2273.0,82.0,957.0,60.0,42.0,3414.0,2015-10-09,Fri
2015-10-10,2877.0,159.0,1202.0,46.0,35.0,4319.0,2015-10-10,Sat
2015-10-11,569.0,27.0,143.0,13.0,46.0,798.0,2015-10-11,Sun
2015-10-13,713.0,26.0,559.0,19.0,7.0,1324.0,2015-10-13,Tue
2015-10-14,1427.0,45.0,1445.0,27.0,36.0,2980.0,2015-10-14,Wed
2015-10-15,1342.0,73.0,702.0,95.0,42.0,2254.0,2015-10-15,Thu
2015-10-16,2692.0,137.0,1488.0,212.0,55.0,4584.0,2015-10-16,Fri
2015-10-17,3584.0,109.0,1801.0,286.0,61.0,5841.0,2015-10-17,Sat
2015-10-18,1400.0,41.0,638.0,21.0,27.0,2127.0,2015-10-18,Sun
2015-10-19,318.0,6.0,195.0,-0.0,-0.0,519.0,2015-10-19,Mon
2015-10-20,1101.0,23.0,331.0,45.0,21.0,1521.0,2015-10-20,Tue
2015-10-21,3066.0,87.0,2746.0,521.0,65.0,6485.0,2015-10-21,Wed
2015-10-22,1732.0,42.0,664.0,130.0,29.0,2597.0,2015-10-22,Thu
2015-10-23,2659.0,66.0,1027.0,357.0,63.0,4172.0,2015-10-23,Fri
2015-10-24,3692.0,147.0,1623.0,314.0,54.0,5830.0,2015-10-24,Sat
2015-10-25,2402.0,100.0,978.0,49.0,50.0,3579.0,2015-10-25,Sun
2015-10-26,917.0,34.0,809.0,104.0,14.0,1878.0,2015-10-26,Mon
2015-10-27,1322.0,81.0,853.0,226.0,36.0,2518.0,2015-10-27,Tue
2015-10-28,1936.0,58.0,2523.0,120.0,7.0,4644.0,2015-10-28,Wed
2015-10-29,2134.0,172.0,803.0,69.0,33.0,3211.0,2015-10-29,Thu
2015-10-30,2878.0,81.0,1481.0,104.0,78.0,4622.0,2015-10-30,Fri
2015-10-31,1629.0,79.0,563.0,149.0,114.0,2534.0,2015-10-31,Sat
2015-11-01,1302.0,86.0,393.0,52.0,34.0,1867.0,2015-11-01,Sun
2015-11-02,720.0,10.0,355.0,-0.0,14.0,1099.0,2015-11-02,Mon
2015-11-03,1731.0,79.0,1009.0,130.0,62.0,3011.0,2015-11-03,Tue
2015-11-04,2312.0,84.0,1912.0,154.0,57.0,4519.0,2015-11-04,Wed
2015-11-05,1850.0,71.0,1073.0,79.0,70.0,3143.0,2015-11-05,Thu
2015-11-06,2630.0,440.0,1336.0,203.0,42.0,4651.0,2015-11-06,Fri
2015-11-07,4252.0,131.0,2333.0,282.0,43.0,7041.0,2015-11-07,Sat
2015-11-08,1105.0,54.0,517.0,13.0,7.0,1696.0,2015-11-08,Sun
2015-11-09,882.0,39.0,382.0,71.0,20.0,1394.0,2015-11-09,Mon
2015-11-10,1488.0,54.0,596.0,8.0,44.0,2190.0,2015-11-10,Tue
2015-11-11,1852.0,89.0,1908.0,100.0,105.0,4054.0,2015-11-11,Wed
2015-11-12,1889.0,70.0,915.0,219.0,56.0,3149.0,2015-11-12,Thu
2015-11-13,3250.0,144.0,1651.0,274.0,48.0,5367.0,2015-11-13,Fri
2015-11-14,3273.0,124.0,1560.0,277.0,113.0,5347.0,2015-11-14,Sat
2015-11-15,1622.0,60.0,778.0,59.0,63.0,2582.0,2015-11-15,Sun
2015-11-16,392.0,14.0,122.0,61.0,26.0,615.0,2015-11-16,Mon
2015-11-17,953.0,28.0,533.0,14.0,58.0,1586.0,2015-11-17,Tue
2015-11-18,1429.0,33.0,1687.0,23.0,21.0,3193.0,2015-11-18,Wed
2015-11-19,3239.0,72.0,1803.0,96.0,7.0,5217.0,2015-11-19,Thu
2015-11-20,2471.0,82.0,1158.0,246.0,118.0,4075.0,2015-11-20,Fri
2015-11-21,3444.0,150.0,1667.0,357.0,171.0,5789.0,2015-11-21,Sat
2015-11-22,1285.0,66.0,401.0,59.0,35.0,1846.0,2015-11-22,Sun
2015-11-23,1601.0,77.0,752.0,40.0,13.0,2483.0,2015-11-23,Mon
2015-11-24,843.0,42.0,505.0,20.0,15.0,1425.0,2015-11-24,Tue
2015-11-25,1832.0,71.0,2121.0,114.0,13.0,4151.0,2015-11-25,Wed
2015-11-26,1412.0,22.0,710.0,75.0,67.0,2286.0,2015-11-26,Thu
2015-11-27,3038.0,103.0,1608.0,358.0,157.0,5264.0,2015-11-27,Fri
2015-11-28,4201.0,171.0,1540.0,104.0,185.0,6201.0,2015-11-28,Sat
2015-11-29,1444.0,121.0,462.0,128.0,-0.0,2155.0,2015-11-29,Sun
2015-11-30,1978.0,90.0,780.0,84.0,21.0,2953.0,2015-11-30,Mon
2015-12-01,1975.0,47.0,1026.0,113.0,86.0,3247.0,2015-12-01,Tue
2015-12-02,2425.0,132.0,1726.0,220.0,108.0,4611.0,2015-12-02,Wed
2015-12-03,2003.0,112.0,922.0,195.0,41.0,3273.0,2015-12-03,Thu
2015-12-04,3662.0,142.0,1694.0,263.0,136.0,5897.0,2015-12-04,Fri
2015-12-05,3837.0,205.0,1840.0,283.0,99.0,6264.0,2015-12-05,Sat
2015-12-06,907.0,29.0,371.0,26.0,26.0,1359.0,2015-12-06,Sun
2015-12-07,3456.0,255.0,775.0,431.0,84.0,5001.0,2015-12-07,Mon
2015-12-08,2670.0,116.0,1435.0,858.0,15.0,5094.0,2015-12-08,Tue
2015-12-09,2215.0,114.0,2561.0,144.0,13.0,5047.0,2015-12-09,Wed
2015-12-10,2383.0,77.0,787.0,136.0,60.0,3443.0,2015-12-10,Thu
2015-12-11,4287.0,227.0,2389.0,805.0,310.0,8018.0,2015-12-11,Fri
2015-12-12,4707.0,237.0,1681.0,170.0,223.0,7018.0,2015-12-12,Sat
2015-12-13,1186.0,45.0,322.0,30.0,44.0,1627.0,2015-12-13,Sun
2015-12-14,1588.0,71.0,890.0,8.0,33.0,2590.0,2015-12-14,Mon
2015-12-15,1789.0,46.0,1022.0,64.0,65.0,2986.0,2015-12-15,Tue
2015-12-16,2825.0,172.0,2424.0,75.0,33.0,5529.0,2015-12-16,Wed
2015-12-17,3653.0,14.0,6338.0,112.0,221.0,10338.0,2015-12-17,Thu
2015-12-18,3283.0,129.0,1714.0,194.0,68.0,5388.0,2015-12-18,Fri
2015-12-19,3552.0,148.0,1722.0,264.0,58.0,5744.0,2015-12-19,Sat
2015-12-20,2085.0,136.0,687.0,178.0,43.0,3129.0,2015-12-20,Sun
2015-12-21,2211.0,118.0,1250.0,59.0,70.0,3708.0,2015-12-21,Mon
2015-12-22,2897.0,141.0,1451.0,68.0,51.0,4608.0,2015-12-22,Tue
2015-12-23,3042.0,94.0,3542.0,271.0,14.0,6963.0,2015-12-23,Wed
2015-12-26,1356.0,77.0,617.0,46.0,36.0,2132.0,2015-12-26,Sat
2015-12-27,1198.0,64.0,317.0,213.0,47.0,1839.0,2015-12-27,Sun
2015-12-28,1445.0,52.0,608.0,20.0,112.0,2237.0,2015-12-28,Mon
2015-12-29,3263.0,157.0,1558.0,220.0,78.0,5276.0,2015-12-29,Tue
2015-12-30,2350.0,145.0,2375.0,159.0,12.0,5041.0,2015-12-30,Wed
2015-12-31,4672.0,163.0,1555.0,336.0,55.0,6781.0,2015-12-31,Thu
2016-01-02,4524.0,220.0,1813.0,376.0,156.0,7089.0,2016-01-02,Sat
2016-01-06,2053.0,72.0,2611.0,135.0,7.0,4878.0,2016-01-06,Wed
2016-01-07,1771.0,76.0,795.0,24.0,33.0,2699.0,2016-01-07,Thu
2016-01-08,2236.0,98.0,1323.0,167.0,57.0,3881.0,2016-01-08,Fri
2016-01-09,2896.0,243.0,1200.0,90.0,64.0,4493.0,2016-01-09,Sat
2016-01-10,858.0,37.0,387.0,59.0,-0.0,1341.0,2016-01-10,Sun
2016-01-11,837.0,43.0,238.0,53.0,20.0,1191.0,2016-01-11,Mon
2016-01-12,1629.0,45.0,619.0,272.0,13.0,2578.0,2016-01-12,Tue
2016-01-13,1693.0,76.0,2105.0,164.0,7.0,4045.0,2016-01-13,Wed
2016-01-14,1450.0,36.0,881.0,36.0,22.0,2425.0,2016-01-14,Thu
2016-01-15,2121.0,89.0,1263.0,214.0,107.0,3794.0,2016-01-15,Fri
2016-01-16,3395.0,170.0,1568.0,228.0,114.0,5475.0,2016-01-16,Sat
2016-01-17,948.0,86.0,400.0,10.0,20.0,1464.0,2016-01-17,Sun
2016-01-18,693.0,56.0,351.0,24.0,22.0,1146.0,2016-01-18,Mon
2016-01-19,1186.0,78.0,631.0,25.0,7.0,1927.0,2016-01-19,Tue
2016-01-20,1859.0,102.0,1989.0,61.0,29.0,4040.0,2016-01-20,Wed
2016-01-21,910.0,55.0,406.0,58.0,57.0,1486.0,2016-01-21,Thu
2016-01-22,2402.0,116.0,1293.0,101.0,41.0,3953.0,2016-01-22,Fri
2016-01-23,2852.0,140.0,1229.0,122.0,54.0,4397.0,2016-01-23,Sat
2016-01-24,1388.0,36.0,757.0,16.0,20.0,2217.0,2016-01-24,Sun
2016-01-25,639.0,31.0,228.0,42.0,7.0,947.0,2016-01-25,Mon
2016-01-26,417.0,48.0,120.0,13.0,-0.0,598.0,2016-01-26,Tue
2016-01-27,1351.0,45.0,2076.0,161.0,7.0,3640.0,2016-01-27,Wed
2016-01-28,1977.0,76.0,774.0,96.0,54.0,2977.0,2016-01-28,Thu
2016-01-29,3485.0,172.0,1578.0,159.0,72.0,5466.0,2016-01-29,Fri
2016-01-30,4306.0,165.0,1489.0,161.0,135.0,6256.0,2016-01-30,Sat
2016-01-31,2447.0,39.0,644.0,96.0,20.0,3246.0,2016-01-31,Sun
2016-02-01,1484.0,48.0,429.0,70.0,36.0,2067.0,2016-02-01,Mon
2016-02-02,1688.0,18.0,789.0,180.0,-0.0,2675.0,2016-02-02,Tue
2016-02-03,1976.0,39.0,2007.0,66.0,54.0,4142.0,2016-02-03,Wed
2016-02-04,2541.0,51.0,1281.0,161.0,43.0,4077.0,2016-02-04,Thu
2016-02-05,3303.0,157.0,1377.0,256.0,92.0,5185.0,2016-02-05,Fri
2016-02-06,4769.0,236.0,1834.0,134.0,97.0,7070.0,2016-02-06,Sat
2016-02-07,1187.0,51.0,537.0,-0.0,41.0,1816.0,2016-02-07,Sun
2016-02-08,1316.0,59.0,795.0,108.0,7.0,2285.0,2016-02-08,Mon
2016-02-09,2502.0,117.0,827.0,215.0,41.0,3702.0,2016-02-09,Tue
2016-02-10,2152.0,56.0,2355.0,88.0,39.0,4690.0,2016-02-10,Wed
